Order date,Purchaser country,Event name,Event ID,Event start date,Event start time,Event timezone,Event location,Ticket quantity,Ticket tier,Ticket type,Currency,Ticket price,Guest
2024-08-23 16:19:05,GB,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Academic,GBP,100.0,No
2024-08-23 17:24:40,GB,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Academic,GBP,100.0,No
2024-08-23 17:32:43,GB,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Academic,GBP,100.0,No
2024-08-23 17:34:16,GB,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Academic,GBP,100.0,No
2024-08-23 18:59:38,NL,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Academic,GBP,100.0,No
2024-08-25 19:22:50,GB,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Academic,GBP,100.0,No
2024-08-25 22:47:30,MX,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Academic,GBP,100.0,No
2024-08-26 08:50:38,GB,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Academic,GBP,100.0,No
2024-08-26 10:29:12,KR,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Industry,GBP,200.0,No
2024-08-26 12:53:15,GB,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Academic,GBP,100.0,No
2024-08-26 14:03:01,NL,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Academic,GBP,100.0,No
2024-08-26 15:20:01,CH,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Academic,GBP,100.0,No
2024-08-26 21:48:59,DE,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Academic,GBP,100.0,No
2024-08-27 15:33:19,GB,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Academic,GBP,100.0,No
2024-08-28 16:51:20,GB,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Academic,GBP,100.0,No
2024-08-29 12:04:37,GB,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Academic,GBP,100.0,No
2024-08-30 11:59:05,GB,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Academic,GBP,100.0,No
2024-09-01 16:22:21,GB,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Academic,GBP,100.0,No
2024-09-02 18:10:05,GB,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Online Only,GBP,20.0,No
2024-09-03 09:28:12,GB,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Academic,GBP,100.0,No
2024-09-03 09:28:12,GB,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Academic,GBP,100.0,No
2024-09-03 09:28:12,GB,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Academic,GBP,100.0,No
2024-09-04 20:46:44,DE,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Academic,GBP,100.0,No
2024-09-05 00:36:37,AU,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Academic,GBP,100.0,No
2024-09-05 14:36:37,GB,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Academic,GBP,100.0,No
2024-09-05 14:40:06,GB,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Academic,GBP,100.0,No
2024-09-05 14:41:28,GB,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Academic,GBP,100.0,No
2024-09-06 13:51:11,GB,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Academic,GBP,100.0,No
2024-09-09 11:51:01,GB,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Academic,GBP,100.0,No
2024-09-13 11:15:38,GB,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Online Only,GBP,20.0,No
2024-09-13 15:07:04,DE,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Academic,GBP,100.0,No
2024-09-13 16:01:26,GB,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Online Only,GBP,20.0,No
2024-09-13 23:05:13,GB,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Online Only,GBP,20.0,No
2024-09-16 14:03:08,GB,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Academic,GBP,100.0,No
2024-09-19 12:23:53,SE,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Online Only,GBP,20.0,No
2024-09-20 07:52:12,GB,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Industry,GBP,200.0,No
2024-09-20 10:27:50,GB,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Academic,GBP,100.0,No
2024-09-20 16:12:54,GB,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Academic,GBP,100.0,No
2024-09-20 19:21:28,US,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Online Only,GBP,20.0,No
2024-09-24 10:46:41,GB,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Academic,GBP,100.0,No
2024-09-30 09:19:02,GB,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Academic,GBP,0.0,No
2024-10-04 11:12:52,GB,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Academic,GBP,100.0,No
2024-10-04 13:40:59,GB,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Academic,GBP,100.0,No
2024-10-04 13:44:49,GB,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Academic,GBP,100.0,No
2024-10-04 13:50:38,GB,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Academic,GBP,100.0,No
2024-10-05 11:12:01,IT,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Online Only,GBP,20.0,No
2024-10-07 15:48:58,GB,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Sponsors,GBP,0.0,No
2024-10-07 15:50:52,GB,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Sponsors,GBP,0.0,No
2024-10-07 17:17:32,GB,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Academic,GBP,100.0,No
2024-10-08 11:58:46,GB,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Industry,GBP,200.0,No
2024-10-08 14:44:23,US,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Online Only,GBP,20.0,No
2024-10-08 16:32:07,GB,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Academic,GBP,100.0,No
2024-10-09 10:25:58,GB,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Academic,GBP,100.0,No
2024-10-09 11:24:45,DE,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Academic,GBP,100.0,No
2024-10-10 09:07:06,GB,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Online Only,GBP,20.0,No
2024-10-13 19:02:45,GB,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Online Only,GBP,20.0,No
2024-10-14 08:40:47,HR,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Online Only,GBP,20.0,No
2024-10-14 11:41:27,GB,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Academic,GBP,100.0,No
2024-10-15 10:53:46,GB,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Online Only,GBP,20.0,No
2024-10-15 15:16:09,GB,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Academic,GBP,100.0,No
2024-10-15 15:16:09,GB,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Academic,GBP,100.0,No
2024-10-17 11:06:49,GB,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Online Only,GBP,20.0,No
2024-10-17 12:58:14,AT,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Online Only,GBP,20.0,No
2024-10-18 21:41:04,DE,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Online Only,GBP,20.0,No
2024-10-21 14:43:02,GB,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Academic,GBP,100.0,No
2024-10-22 11:02:29,GB,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Academic,GBP,100.0,No
2024-10-22 12:33:37,GB,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Industry,GBP,200.0,No
2024-10-22 15:13:28,GB,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Industry,GBP,200.0,No
2024-10-23 13:23:25,GB,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Academic,GBP,0.0,No
2024-10-23 13:28:30,GB,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Academic,GBP,0.0,No
2024-10-23 15:49:18,GB,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Academic,GBP,0.0,No
2024-10-23 18:09:04,GB,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Academic,GBP,0.0,No
2024-10-24 12:22:53,GB,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Academic,GBP,100.0,No
2024-10-25 10:21:57,GB,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Academic,GBP,100.0,No
2024-10-25 10:21:57,GB,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Academic,GBP,100.0,No
2024-10-25 18:07:58,GB,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Academic,GBP,80.0,No
2024-10-29 10:54:46,GB,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Academic,GBP,100.0,No
2024-10-29 12:40:40,GB,Crick Bioimage Analysis Symposium 2024,922810600347.0,2024-11-25,09:30:00,Europe/London,The Francis Crick Institute,1,,Academic,GBP,50.0,No
