Order date,Purchaser country,Event name,Event ID,Event start date,Event start time,Event timezone,Event location,Ticket quantity,Ticket tier,Ticket type,Currency,Ticket price,Guest
2025-07-17 10:00:04,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic - early bird,GBP,240.0,No
2025-07-17 10:45:49,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic - early bird,GBP,240.0,No
2025-07-17 14:01:14,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic - early bird,GBP,240.0,No
2025-07-17 15:10:58,IE,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic - early bird,GBP,240.0,No
2025-07-17 17:29:50,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic - early bird,GBP,0.0,No
2025-07-17 18:04:57,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Industry - early bird,GBP,350.0,No
2025-07-17 19:55:32,NL,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic - early bird,GBP,240.0,No
2025-07-18 09:29:33,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic - early bird,GBP,240.0,No
2025-07-18 11:07:29,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic - early bird,GBP,240.0,No
2025-07-18 12:40:20,DE,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic - early bird,GBP,240.0,No
2025-07-18 13:41:39,US,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Online Only,GBP,10.0,No
2025-07-18 16:25:50,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic - early bird,GBP,240.0,No
2025-07-18 16:32:15,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic - early bird,GBP,240.0,No
2025-07-18 16:32:26,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic - early bird,GBP,240.0,No
2025-07-18 16:34:49,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic - early bird,GBP,240.0,No
2025-07-18 16:38:43,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic - early bird,GBP,240.0,No
2025-07-19 19:33:01,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic - early bird,GBP,240.0,No
2025-07-19 22:11:25,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic - early bird,GBP,240.0,No
2025-07-19 23:20:24,PL,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic - early bird,GBP,240.0,No
2025-07-20 14:06:12,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic - early bird,GBP,240.0,No
2025-07-23 15:32:55,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic,GBP,300.0,No
2025-07-23 15:32:55,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic,GBP,300.0,No
2025-07-23 15:32:55,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic,GBP,300.0,No
2025-07-23 15:32:55,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic,GBP,300.0,No
2025-07-23 15:32:55,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic,GBP,300.0,No
2025-07-23 15:32:55,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic,GBP,300.0,No
2025-07-23 15:32:55,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic,GBP,300.0,No
2025-07-23 15:32:55,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic,GBP,300.0,No
2025-07-23 15:32:55,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic,GBP,300.0,No
2025-07-26 11:11:35,CN,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Online Only,GBP,10.0,No
2025-07-28 09:05:35,AT,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Online Only,GBP,10.0,No
2025-07-28 13:37:29,DE,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic,GBP,300.0,No
2025-07-28 13:53:18,DE,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic,GBP,300.0,No
2025-07-29 10:28:41,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic,GBP,300.0,No
2025-07-30 10:03:02,DE,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic,GBP,300.0,No
2025-08-01 10:35:21,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic,GBP,300.0,No
2025-08-06 17:07:40,IE,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic,GBP,300.0,No
2025-08-12 17:01:55,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Online Only,GBP,10.0,No
2025-08-14 10:41:10,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic,GBP,300.0,No
2025-08-14 10:51:41,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic,GBP,300.0,No
2025-08-14 16:47:10,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic,GBP,300.0,No
2025-08-15 17:37:37,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic,GBP,300.0,No
2025-08-15 17:38:36,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic,GBP,0.0,No
2025-08-18 11:49:26,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic,GBP,300.0,No
2025-08-20 08:31:13,DE,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic,GBP,300.0,No
2025-08-20 09:08:56,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic,GBP,0.0,No
2025-08-20 14:06:05,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic,GBP,300.0,No
2025-08-24 00:12:47,US,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic,GBP,300.0,No
2025-08-26 16:07:06,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic,GBP,300.0,No
2025-08-27 14:15:46,DE,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic,GBP,300.0,No
2025-08-27 15:30:05,DK,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Online Only,GBP,10.0,No
2025-08-27 16:48:48,US,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic,GBP,300.0,No
2025-08-28 10:28:12,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic,GBP,300.0,No
2025-08-28 14:43:56,CH,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic,GBP,300.0,No
2025-08-28 15:25:54,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic,GBP,300.0,No
2025-08-29 15:56:30,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic,GBP,300.0,No
2025-08-30 09:19:52,DE,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic,GBP,300.0,No
2025-08-31 21:04:37,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Online Only,GBP,10.0,No
2025-09-03 12:32:40,DE,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic,GBP,300.0,No
2025-09-06 11:55:45,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic,GBP,0.0,No
2025-09-08 10:52:12,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic,GBP,300.0,No
2025-09-08 10:52:12,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic,GBP,300.0,No
2025-09-08 13:24:50,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Online Only,GBP,10.0,No
2025-09-08 13:25:04,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Online Only,GBP,10.0,No
2025-09-09 15:29:58,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Online Only,GBP,10.0,No
2025-09-11 09:59:53,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Online Only,GBP,10.0,No
2025-09-13 16:55:50,ES,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Online Only,GBP,10.0,No
2025-09-16 12:04:52,CH,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic,GBP,0.0,No
2025-09-16 13:10:47,DE,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic,GBP,0.0,No
2025-09-18 16:40:06,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic,GBP,300.0,No
2025-09-19 12:30:52,NL,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic,GBP,0.0,No
2025-09-20 10:39:30,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Online Only,GBP,10.0,No
2025-09-23 13:23:45,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic,GBP,0.0,No
2025-09-23 13:51:31,US,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Online Only,GBP,10.0,No
2025-09-23 14:28:04,DE,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic,GBP,300.0,No
2025-09-23 16:03:33,CH,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic,GBP,150.0,No
2025-09-24 02:36:27,US,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Online Only,GBP,10.0,No
2025-09-25 10:06:32,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic,GBP,0.0,No
2025-09-25 12:51:08,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic,GBP,0.0,No
2025-09-25 15:08:29,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Online Only,GBP,10.0,No
2025-10-01 11:33:26,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic,GBP,300.0,No
2025-10-06 11:59:57,DE,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Sponsors,GBP,0.0,No
2025-10-06 14:33:45,DE,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic,GBP,300.0,No
2025-10-06 15:50:01,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Online Only,GBP,10.0,No
2025-10-08 14:34:40,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Sponsors,GBP,0.0,No
2025-10-10 14:32:23,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic,GBP,0.0,No
2025-10-13 12:54:28,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic,GBP,300.0,No
2025-10-14 12:45:14,DE,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic,GBP,300.0,No
2025-10-16 10:34:39,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic,GBP,300.0,No
2025-10-16 17:00:00,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic,GBP,0.0,No
2025-10-21 09:47:06,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Online Only,GBP,10.0,No
2025-10-21 10:45:27,DE,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Online Only,GBP,10.0,No
2025-10-21 17:21:42,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Online Only,GBP,10.0,No
2025-10-22 11:40:38,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Online Only,GBP,10.0,No
2025-10-23 11:49:15,DE,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic,GBP,300.0,No
2025-10-25 20:43:42,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Online Only,GBP,10.0,No
2025-10-30 09:29:41,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Sponsors,GBP,0.0,No
2025-11-02 14:27:41,IL,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Online Only,GBP,10.0,No
2025-11-03 11:39:15,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Sponsors,GBP,0.0,No
2025-11-03 23:36:31,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Online Only,GBP,10.0,No
2025-11-04 10:35:01,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Online Only,GBP,10.0,No
2025-11-04 13:41:38,IL,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Online Only,GBP,10.0,No
2025-11-06 09:29:13,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic,GBP,300.0,No
2025-11-06 15:42:53,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Sponsors,GBP,0.0,No
2025-11-06 16:41:12,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Industry,GBP,450.0,No
2025-11-07 04:25:08,SE,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Sponsors,GBP,0.0,No
2025-11-07 04:25:08,SE,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Sponsors,GBP,0.0,No
2025-11-07 08:06:12,FR,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Sponsors,GBP,0.0,No
2025-11-07 08:06:12,FR,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Sponsors,GBP,0.0,No
2025-11-07 09:53:46,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Sponsors,GBP,0.0,No
2025-11-07 15:51:21,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic,GBP,300.0,No
2025-11-08 18:41:58,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Online Only,GBP,10.0,No
2025-11-08 21:27:51,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Online Only,GBP,10.0,No
2025-11-10 20:49:04,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Online Only,GBP,10.0,No
2025-11-12 13:27:54,NL,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Sponsors,GBP,0.0,No
2025-11-12 13:59:02,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Online Only,GBP,10.0,No
2025-11-12 13:59:02,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Online Only,GBP,10.0,No
